Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
Diesel,44376,Automatic,1,Kia,Kia Seltos,2019,1525000.0,2019,5,1493,18.0,Jaipur,5
Diesel,49225,Manual,1,Maruti,Maruti Swift,2018,655000.0,2018,5,1248,28.4,Jaipur,6
Petrol,68843,Manual,1,Tata,Tata Tiago,2020,493000.0,2020,5,1199,19.01,Jaipur,4
Petrol,60318,Manual,1,Maruti,Maruti Wagon R,2009,325000.0,2013,5,998,21.79,Jaipur,15
Diesel,101014,Automatic,1,Maruti,Maruti Swift,2018,550000.0,2018,5,1248,28.4,Jaipur,6
Petrol,44319,Automatic,2,Renault,Renault KWID,2020,376000.0,2020,5,999,22.0,Jaipur,4
Petrol,49422,Manual,1,Volkswagen,Volkswagen Polo,2017,337000.0,2018,5,1199,16.2,Jaipur,7
Petrol,44934,Automatic,1,Tata,Tata Nexon,2021,1044999.9999999999,2021,5,1199,16.35,Jaipur,3
Diesel,251066,Manual,1,Maruti,Maruti Swift Dzire,2011,118000.0,2011,5,1248,19.3,Jaipur,13
Diesel,208708,Manual,1,Maruti,Maruti Ciaz,2017,436000.00000000006,2017,5,1248,28.09,Jaipur,7
Lpg,75426,Manual,1,Maruti,Maruti Wagon R,2009,7500000.0,2009,5,1061,10.0,Jaipur,15
Petrol,36107,Automatic,1,Hyundai,Hyundai Venue,2020,861000.0,2020,5,998,18.15,Jaipur,4
Petrol,50854,Manual,1,Honda,Honda WR-V,2019,590000.0,2019,5,1199,17.5,Jaipur,5
Petrol,7985,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,553000.0,2020,5,1197,20.7,Jaipur,4
Diesel,47913,Manual,1,Mahindra,Mahindra TUV 300,2017,429000.0,2018,7,1493,18.49,Jaipur,7
Petrol,138907,Manual,1,Maruti,Maruti Baleno,2017,500000.0,2017,5,1197,21.4,Jaipur,7
Diesel,201161,Manual,1,Maruti,Maruti Ritz,2010,108000.0,2010,5,1248,21.1,Jaipur,14
Diesel,124143,Manual,1,Mahindra,Mahindra XUV500,2015,482000.0,2015,7,2179,15.1,Jaipur,9
Petrol,65396,Manual,2,Honda,Honda Amaze,2017,422000.0,2017,5,1199,19.5,Jaipur,7
Petrol,45746,Manual,1,Hyundai,Hyundai i10,2011,206000.0,2011,5,1197,20.36,Jaipur,13
Petrol,90560,Manual,1,Maruti,Maruti Ciaz,2017,630000.0,2017,5,1373,20.73,Jaipur,7
Petrol,48350,Automatic,1,Honda,Honda CR-V,2015,1390000.0,2015,5,2354,12.0,Jaipur,9
Diesel,66000,Manual,1,Honda,Honda Amaze,2017,525000.0,2018,5,1498,25.8,Jaipur,7
Petrol,1989,Manual,1,Maruti,Maruti Alto 800,2022,364000.0,2022,5,796,22.05,Jaipur,2
Petrol,110818,Manual,1,Hyundai,Hyundai EON,2014,200000.0,2014,5,814,21.1,Jaipur,10
Diesel,89000,Automatic,2,Hyundai,Hyundai Creta,2017,975000.0,2017,5,1582,17.6,Jaipur,7
Petrol,67225,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,250000.0,2018,6,1198,18.15,Jaipur,6
Diesel,96937,Manual,1,Tata,Tata Harrier,2020,1300000.0,2020,5,1956,17.0,Jaipur,4
Diesel,160145,Manual,1,Maruti,Maruti Swift,2010,200000.0,2011,5,1248,17.8,Jaipur,14
Petrol,85017,Manual,1,Honda,Honda Mobilio,2015,450000.0,2015,7,1497,17.3,Jaipur,9
Petrol,86719,Manual,1,Hyundai,Hyundai i10,2009,150000.0,2009,5,1086,19.81,Jaipur,15
Diesel,106311,Manual,2,Tata,Tata Manza,2012,244000.0,2012,5,1248,19.0,Jaipur,12
Petrol,66328,Manual,1,Honda,Honda Brio,2018,350000.0,2018,5,1198,18.5,Jaipur,6
Petrol,132528,Manual,1,Honda,Honda City,1999,100000.0,1999,1,1343,13.0,Jaipur,25
Diesel,62285,Automatic,1,Jaguar,Jaguar XF,2019,3100000.0,2019,5,1999,19.33,Jaipur,5
Diesel,183619,Manual,1,Hyundai,Hyundai i20,2011,179000.0,2011,5,1396,21.9,Jaipur,13
Diesel,27019,Manual,1,Mahindra,Mahindra Bolero Power Plus,2019,900000.0,2019,7,1493,16.5,Jaipur,5
Petrol,46848,Manual,1,Hyundai,Hyundai i10,2011,190000.0,2011,5,1197,20.36,Jaipur,13
Petrol,16424,Manual,1,Renault,Renault Kiger,2021,547000.0,2022,5,999,20.5,Jaipur,3
Petrol,89525,Manual,2,Maruti,Maruti Ciaz,2015,509999.99999999994,2016,5,1373,20.73,Jaipur,9
Diesel,39657,Automatic,1,Hyundai,Hyundai Creta,2020,1650000.0,2020,5,1493,18.5,Jaipur,4
Petrol,44516,Manual,1,Skoda,Skoda Kushaq,2021,1000000.0,2021,5,999,19.2,Jaipur,3
Diesel,129267,Manual,1,Maruti,Maruti Swift Dzire,2016,580000.0,2016,5,1248,26.59,Jaipur,8
Petrol,77497,Manual,1,Hyundai,Hyundai EON,2017,250000.0,2017,5,814,21.1,Jaipur,7
Diesel,74953,Manual,4,Maruti,Maruti Swift,2015,310000.0,2015,5,1248,25.2,Jaipur,9
Diesel,153007,Manual,2,Maruti,Maruti Ciaz,2016,400000.0,2016,5,1248,28.09,Jaipur,8
Petrol,32516,Manual,1,Maruti,Maruti Ertiga,2022,602000.0,2022,7,1462,20.51,Jaipur,2
Petrol,49972,Manual,1,Kia,Kia Sonet,2022,900000.0,2022,5,1197,18.4,Jaipur,2
Petrol,72434,Manual,3,Maruti,Maruti Alto,2011,110000.00000000001,2011,5,796,19.7,Jaipur,13
Petrol,34185,Manual,3,Ford,Ford Aspire,2015,300000.0,2015,5,1196,18.16,Jaipur,9
Petrol,29336,Manual,2,Nissan,Nissan Magnite,2021,417000.0,2021,5,999,18.75,Jaipur,3
Petrol,71501,Manual,1,Hyundai,Hyundai Grand i10,2015,325000.0,2015,5,1197,18.9,Jaipur,9
Petrol,68279,Manual,1,Kia,Kia Seltos,2019,1200000.0,2019,5,1353,16.5,Jaipur,5
Diesel,99761,Manual,2,Maruti,Maruti Swift Dzire,2012,211000.0,2012,5,1248,23.4,Jaipur,12
Petrol,46865,Automatic,1,Kia,Kia Seltos,2021,1450000.0,2021,5,1353,16.5,Jaipur,3
Diesel,158924,Manual,1,Hyundai,Hyundai Grand i10,2014,270000.0,2014,5,1120,24.0,Jaipur,10
Diesel,94905,Manual,1,Hyundai,Hyundai i20,2014,300000.0,2014,5,1396,21.9,Jaipur,10
Diesel,80607,Manual,2,Honda,Honda City,2014,442000.0,2014,5,1498,26.0,Jaipur,10
Petrol,33055,Automatic,2,Maruti,Maruti Swift,2020,508000.0,2021,5,1197,21.21,Jaipur,4
Diesel,91873,Manual,2,Mahindra,Mahindra XUV500,2012,400000.0,2012,7,2179,15.1,Jaipur,12
Diesel,160351,Manual,1,Mahindra,Mahindra XUV500,2012,415000.00000000006,2012,7,2179,15.1,Jaipur,12
Diesel,68280,Manual,1,Maruti,Maruti Vitara Brezza,2018,755000.0,2018,5,1248,24.3,Jaipur,6
Petrol,47008,Manual,1,Maruti,Maruti Alto K10,2018,340000.0,2018,5,998,23.95,Jaipur,6
Diesel,104782,Manual,1,Hyundai,Hyundai Verna,2018,900000.0,2018,5,1582,22.0,Jaipur,6
Petrol,107598,Automatic,2,Maruti,Maruti Ertiga,2017,381000.0,2017,7,1373,17.03,Jaipur,7
Diesel,90150,Manual,1,Hyundai,Hyundai Creta,2019,950000.0,2019,5,1396,22.1,Jaipur,5
Diesel,77074,Manual,2,Maruti,Maruti Ciaz,2016,500000.0,2016,5,1248,28.09,Jaipur,8
Petrol,32293,Automatic,1,Honda,Honda Amaze,2021,731000.0,2021,5,1199,18.3,Jaipur,3
Petrol,69510,Automatic,1,Jeep,Jeep Compass,2018,1200000.0,2018,5,1368,16.0,Jaipur,6
Diesel,131511,Manual,1,Jeep,Jeep Compass,2018,1000000.0,2018,5,1956,17.1,Jaipur,6
Diesel,145716,Manual,2,Maruti,Maruti Swift,2012,300000.0,2012,5,1248,22.9,Jaipur,12
Petrol,38943,Manual,1,Maruti,Maruti Ciaz,2017,607000.0,2017,5,1373,20.73,Jaipur,7
Petrol,28807,Automatic,1,Hyundai,Hyundai Creta,2021,1600000.0,2021,5,1497,14.0,Jaipur,3
Diesel,107000,Automatic,1,BMW,BMW 5 Series,2012,1275000.0,2012,5,1995,16.73,Jaipur,12
Diesel,79331,Automatic,2,Land Rover,Land Rover Range Rover Evoque,2016,3675000.0,2017,5,2179,12.7,Jaipur,8
Diesel,49503,Manual,1,Kia,Kia Sonet,2020,994999.9999999999,2020,5,1493,14.0,Jaipur,4
Diesel,137029,Manual,1,Toyota,Toyota Innova,2014,1350000.0,2014,7,2494,12.99,Jaipur,10
Petrol,34576,Automatic,1,Jeep,Jeep Compass,2018,1490000.0,2018,5,1368,16.0,Jaipur,6
Diesel,40220,Manual,1,Mahindra,Mahindra TUV 300,2016,750000.0,2016,7,1493,18.49,Jaipur,8
Diesel,83083,Manual,1,Maruti,Maruti Baleno,2018,675000.0,2018,5,1248,27.39,Jaipur,6
Diesel,139208,Manual,1,Toyota,Toyota Fortuner,2010,1050000.0,2010,7,2982,11.5,Jaipur,14
Petrol,40000,Manual,1,Maruti,Maruti Alto K10,2023,276000.0,2023,5,998,24.39,Jaipur,1
Petrol,50000,Manual,1,Maruti,Maruti Wagon R,2016,182000.0,2016,5,998,20.51,Jaipur,8
Petrol,50000,Manual,1,Renault,Renault Triber,2023,600000.0,2023,7,999,20.0,Jaipur,1
Petrol,100000,Manual,1,Hyundai,Hyundai EON,2011,130000.0,2011,5,814,21.1,Jaipur,13
Petrol,120000,Manual,1,Hyundai,Hyundai EON,2012,130000.0,2012,5,814,21.1,Jaipur,12
Petrol,70000,Manual,2,Ford,Ford Figo,2011,110000.00000000001,2011,5,1196,15.6,Jaipur,13
Petrol,120000,Manual,1,Hyundai,Hyundai EON,2011,130000.0,2011,5,814,21.1,Jaipur,13
Petrol,20000,Manual,1,Nissan,Nissan Magnite,2022,650000.0,2022,5,999,18.75,Jaipur,2
Petrol,40000,Manual,1,Renault,Renault KWID,2016,250000.0,2016,5,799,25.17,Jaipur,8
Petrol,100000,Manual,1,Maruti,Maruti A-Star,2010,110000.00000000001,2010,5,998,19.0,Jaipur,14
Petrol,10000,Manual,1,Nissan,Nissan Magnite,2021,730000.0,2021,5,999,20.0,Jaipur,3
Cng,60000,Manual,1,Maruti,Maruti Alto,2012,130000.0,2012,5,796,26.83,Jaipur,12
Petrol,20000,Manual,1,Maruti,Maruti Alto 800,2021,330000.0,2021,5,796,22.05,Jaipur,3
Petrol,30000,Manual,1,Maruti,Maruti Swift Dzire,2020,600000.0,2020,5,1197,21.21,Jaipur,4
Petrol,70000,Manual,1,Renault,Renault Triber,2020,600000.0,2020,7,999,20.0,Jaipur,4
Petrol,50000,Manual,2,Maruti,Maruti Wagon R,2009,100000.0,2009,5,1061,17.3,Jaipur,15
Petrol,70000,Manual,1,Maruti,Maruti Swift,2013,335000.0,2013,5,1197,18.6,Jaipur,11
Diesel,30000,Manual,1,Mahindra,Mahindra Bolero Neo,2023,1100000.0,2023,7,1493,17.29,Jaipur,1
Petrol,50000,Automatic,3,Ford,Ford Ecosport,2014,400000.0,2014,5,1499,16.5,Jaipur,10
Petrol,30000,Manual,1,Hyundai,Hyundai i20,2011,300000.0,2011,5,1197,17.0,Jaipur,13
Petrol,20000,Manual,1,Hyundai,Hyundai Santro Xing,2011,180000.0,2011,5,1086,17.92,Jaipur,13
Diesel,20000,Manual,1,Mahindra,Mahindra XUV300,2022,1100000.0,2022,5,1497,20.0,Jaipur,2
Petrol,50000,Manual,1,MG,MG Hector,2019,900000.0,2019,5,1451,15.81,Jaipur,5
Petrol,90000,Manual,1,Hyundai,Hyundai i20,2012,229999.99999999997,2012,5,1197,17.0,Jaipur,12
Diesel,60000,Manual,3,Ford,Ford Figo,2011,150000.0,2011,5,1399,20.0,Jaipur,13
Petrol,100000,Automatic,1,Maruti,Maruti Celerio,2018,400000.0,2018,5,998,23.1,Jaipur,6
Petrol,10000,Manual,1,Citroen,Citroen C3,2022,700000.0,2022,5,1199,19.3,Jaipur,2
Diesel,60000,Manual,1,Ford,Ford Ecosport,2017,600000.0,2017,5,1498,23.0,Jaipur,7
Petrol,40000,Manual,1,Maruti,Maruti Vitara Brezza,2021,745000.0,2021,5,1462,17.03,Jaipur,3
Diesel,120000,Manual,2,Ford,Ford Figo,2013,150000.0,2013,5,1399,20.0,Jaipur,11
Diesel,70000,Manual,1,Kia,Kia Seltos,2020,1166000.0,2020,5,1493,20.8,Jaipur,4
Petrol,10000,Manual,1,Maruti,Maruti Wagon R,2021,500000.0,2021,5,998,21.79,Jaipur,3
Petrol,50000,Automatic,2,Maruti,Maruti Alto K10,2018,350000.0,2018,5,998,23.95,Jaipur,6
Diesel,50000,Manual,2,Tata,Tata Nexon,2018,600000.0,2018,5,1497,21.5,Jaipur,6
Petrol,50000,Manual,1,Datsun,Datsun GO,2016,225000.0,2016,5,1198,20.63,Jaipur,8
Diesel,30000,Manual,1,Mahindra,Mahindra Bolero,2021,1000000.0,2021,7,1493,16.0,Jaipur,3
Diesel,150000,Manual,2,Maruti,Maruti Swift Dzire,2010,190000.0,2010,5,1248,19.3,Jaipur,14
Petrol,30000,Automatic,2,Porsche,Porsche 911,2020,150000.0,2020,4,2981,9.0,Jaipur,4
Diesel,70000,Manual,1,Mahindra,Mahindra Bolero Neo,2021,950000.0,2021,7,1493,17.29,Jaipur,3
Petrol,90000,Manual,1,Maruti,Maruti Zen Estilo,2010,150000.0,2010,5,998,19.0,Jaipur,14
Petrol,50000,Manual,1,Maruti,Maruti Alto,2010,185000.0,2010,5,796,19.7,Jaipur,14
Diesel,120000,Manual,2,Chevrolet,Chevrolet Beat,2014,150000.0,2014,5,936,25.44,Jaipur,10
Petrol,20000,Manual,1,Honda,Honda Amaze,2021,800000.0,2021,5,1199,18.6,Jaipur,3
Diesel,60000,Manual,4,Mahindra,Mahindra Thar,2017,450000.0,2017,6,2498,16.55,Jaipur,7
Diesel,60000,Manual,2,Honda,Honda Amaze,2016,430000.0,2016,5,1498,25.8,Jaipur,8
Petrol,70000,Manual,2,Maruti,Maruti Swift Dzire,2011,225000.0,2011,5,1298,17.5,Jaipur,13
Petrol,30000,Manual,2,Hyundai,Hyundai i10,2010,175000.0,2010,5,1197,20.36,Jaipur,14
Petrol,60000,Manual,1,Hyundai,Hyundai Accent,2008,100000.0,2008,5,1495,13.2,Jaipur,16
Diesel,120000,Manual,2,Maruti,Maruti Ertiga,2017,600000.0,2017,7,1248,24.52,Jaipur,7
Petrol,100000,Manual,1,Maruti,Maruti Swift Dzire,2011,200000.0,2011,5,1298,17.5,Jaipur,13
Diesel,50000,Manual,1,Mahindra,Mahindra Scorpio,2020,1600000.0,2020,7,2179,15.4,Jaipur,4
Petrol,70000,Manual,1,Hyundai,Hyundai Santro Xing,2007,100000.0,2007,5,1086,17.8,Jaipur,17
Petrol,10000,Manual,1,Mahindra,Mahindra XUV300,2022,1200000.0,2022,5,1197,16.82,Jaipur,2
Petrol,50000,Manual,1,Mahindra,Mahindra XUV300,2020,1070000.0,2020,5,1197,16.82,Jaipur,4
Petrol,80000,Manual,1,Hyundai,Hyundai EON,2015,248000.0,2015,5,814,21.1,Jaipur,9
Petrol,40000,Manual,1,Maruti,Maruti Alto 800,2020,400000.0,2020,5,796,22.05,Jaipur,4
Petrol,70000,Manual,2,Maruti,Maruti Alto,2007,125000.0,2007,5,796,19.7,Jaipur,17
Diesel,150000,Manual,1,Honda,Honda Jazz,2016,400000.0,2016,5,1498,27.3,Jaipur,8
Diesel,40000,Automatic,1,Honda,Honda Amaze,2021,900000.0,2021,5,1498,21.0,Jaipur,3
Petrol,30000,Manual,1,Maruti,Maruti Alto 800,2020,310000.0,2020,5,796,22.05,Jaipur,4
Petrol,80000,Manual,1,Maruti,Maruti Swift Dzire,2014,350000.0,2014,5,1197,19.1,Jaipur,10
Diesel,80000,Manual,1,Jeep,Jeep Compass,2017,1300000.0,2017,5,1956,17.1,Jaipur,7
Petrol,20000,Manual,1,Honda,Honda WR-V,2021,850000.0,2021,5,1199,16.5,Jaipur,3
Petrol,70000,Manual,2,Chevrolet,Chevrolet Spark,2009,9000000.0,2009,5,995,18.0,Jaipur,15
Diesel,120000,Manual,1,Mahindra,Mahindra XUV500,2012,500000.0,2012,7,2179,15.1,Jaipur,12
Petrol,20000,Manual,1,Honda,Honda WR-V,2022,950000.0,2022,5,1199,16.5,Jaipur,2
Diesel,150000,Manual,1,Jeep,Jeep Compass,2018,1214000.0,2018,5,1956,17.1,Jaipur,6
Petrol,20000,Manual,1,Hyundai,Hyundai Aura,2021,670000.0,2021,5,1197,20.5,Jaipur,3
Diesel,90000,Manual,1,Maruti,Maruti Vitara Brezza,2017,850000.0,2017,5,1248,24.3,Jaipur,7
Petrol,30000,Manual,1,Renault,Renault KWID,2017,300000.0,2017,5,799,25.17,Jaipur,7
Petrol,30000,Manual,1,Maruti,Maruti Alto 800,2020,330000.0,2020,5,796,22.05,Jaipur,4
Diesel,40000,Manual,3,Maruti,Maruti Vitara Brezza,2018,750000.0,2018,5,1248,24.3,Jaipur,6
Petrol,60000,Manual,2,Maruti,Maruti Wagon R,2009,125000.0,2009,5,1061,18.9,Jaipur,15
Diesel,150000,Manual,2,Maruti,Maruti Swift Dzire,2009,250000.0,2009,5,1248,19.3,Jaipur,15
Petrol,60000,Manual,1,Maruti,Maruti Alto 800,2019,370000.0,2019,5,796,24.7,Jaipur,5
Diesel,150000,Manual,1,Renault,Renault Duster,2013,325000.0,2013,5,1461,19.01,Jaipur,11
Diesel,100000,Manual,2,Tata,Tata New Safari,2009,170000.0,2009,7,2179,13.93,Jaipur,15
Diesel,50000,Manual,1,Mahindra,Mahindra Bolero Power Plus,2019,800000.0,2019,7,1493,16.5,Jaipur,5
Diesel,50000,Manual,3,Chevrolet,Chevrolet Beat,2012,122000.0,2012,5,936,25.44,Jaipur,12
Petrol,60000,Manual,2,Hyundai,Hyundai i10,2008,150000.0,2008,5,1197,20.36,Jaipur,16
Petrol,30000,Manual,1,Maruti,Maruti Alto 800,2020,325000.0,2020,5,796,22.05,Jaipur,4
Petrol,10000,Manual,2,Hyundai,Hyundai Venue,2022,1100000.0,2022,5,998,18.0,Jaipur,2
Lpg,150000,Manual,2,Hyundai,Hyundai Accent,2009,100000.0,2009,5,1495,13.2,Jaipur,15
Petrol,40000,Automatic,4,BMW,BMW 6 Series,2006,700000.0,2006,4,4395,7.94,Jaipur,18
Petrol,150000,Manual,2,Maruti,Maruti Wagon R,2009,125000.0,2009,5,1061,18.9,Jaipur,15
Petrol,60000,Manual,1,Tata,Tata Nexon,2019,800000.0,2019,5,1198,17.0,Jaipur,5
Petrol,30000,Manual,1,Renault,Renault Triber,2021,780000.0,2021,7,999,20.0,Jaipur,3
Petrol,120000,Manual,2,Honda,Honda City,2009,225000.0,2009,5,1497,17.0,Jaipur,15
Petrol,50000,Automatic,1,Tata,Tata Nexon,2021,950000.0,2021,5,1199,17.05,Jaipur,3
Diesel,150000,Manual,2,Maruti,Maruti Swift,2014,380000.0,2014,5,1248,25.2,Jaipur,10
Petrol,10000,Manual,1,Maruti,Maruti Alto 800,2022,425000.0,2022,5,796,22.05,Jaipur,2
Petrol,30000,Manual,1,Kia,Kia Seltos,2021,1450000.0,2021,5,1497,16.8,Jaipur,3
Petrol,60000,Manual,2,Maruti,Maruti Baleno,2018,590000.0,2018,5,1197,21.4,Jaipur,6
Petrol,50000,Manual,1,Maruti,Maruti Alto 800,2018,280000.0,2018,5,796,24.7,Jaipur,6
Petrol,120000,Manual,2,Maruti,Maruti Celerio,2014,250000.0,2014,5,998,23.1,Jaipur,10
Diesel,70000,Manual,1,Mahindra,Mahindra XUV500,2013,500000.0,2013,7,2179,15.1,Jaipur,11
Diesel,150000,Manual,1,Maruti,Maruti SX4 S Cross,2017,500000.0,2017,5,1248,25.1,Jaipur,7
Petrol,50000,Manual,1,Tata,Tata Nano,2016,142000.0,2016,4,624,25.4,Jaipur,8
Petrol,70000,Manual,1,Mahindra,Mahindra KUV 100,2016,300000.0,2016,6,1198,18.15,Jaipur,8
Petrol,40000,Manual,1,Maruti,Maruti Swift,2021,650000.0,2021,5,1197,22.38,Jaipur,3
Petrol,120000,Manual,3,Maruti,Maruti Swift,2006,150000.0,2006,5,1298,16.1,Jaipur,18
Petrol,60000,Manual,2,Tata,Tata Tigor,2019,500000.0,2019,5,1199,20.3,Jaipur,5
Petrol,150000,Automatic,4,Maruti,Maruti A-Star,2010,150000.0,2010,5,998,16.98,Jaipur,14
Diesel,90000,Manual,2,Tata,Tata Indigo,2011,161000.0,2011,5,1396,23.57,Jaipur,13
Petrol,10000,Manual,2,Honda,Honda WR-V,2023,1000000.0,2023,5,1199,16.5,Jaipur,1
Petrol,50000,Manual,1,Tata,Tata Tiago,2020,520000.0,2020,5,1199,20.09,Jaipur,4
Diesel,90000,Manual,2,Mahindra,Mahindra TUV 300,2016,725000.0,2016,7,1493,18.49,Jaipur,8
Petrol,30000,Manual,1,Renault,Renault Triber,2021,750000.0,2021,7,999,20.0,Jaipur,3
Petrol,40000,Manual,1,Maruti,Maruti Alto K10,2013,250000.0,2013,5,998,20.92,Jaipur,11
Diesel,150000,Manual,1,Renault,Renault Duster,2013,350000.0,2013,5,1461,19.01,Jaipur,11
Lpg,120000,Manual,1,Hyundai,Hyundai i10,2017,400000.0,2017,5,1086,19.2,Jaipur,7
Petrol,100000,Manual,3,Maruti,Maruti Alto,2012,150000.0,2012,5,796,19.7,Jaipur,12
Diesel,90000,Manual,1,Maruti,Maruti Swift Dzire,2016,459999.99999999994,2016,5,1248,26.59,Jaipur,8
Diesel,150000,Manual,1,Chevrolet,Chevrolet Sail,2017,425000.0,2017,5,1248,22.1,Jaipur,7
Petrol,120000,Manual,2,Maruti,Maruti Wagon R,2005,100000.0,2005,5,998,18.9,Jaipur,19
Petrol,60000,Manual,1,Maruti,Maruti Baleno RS,2019,650000.0,2019,5,998,21.1,Jaipur,5
Diesel,100000,Manual,2,Maruti,Maruti Ertiga,2017,750000.0,2017,7,1248,24.52,Jaipur,7
Petrol,10000,Manual,1,Maruti,Maruti Alto 800,2022,455999.99999999994,2022,5,796,22.05,Jaipur,2
Diesel,120000,Manual,1,Renault,Renault Duster,2013,350000.0,2013,5,1461,19.01,Jaipur,11
Diesel,150000,Manual,1,Maruti,Maruti Swift Dzire,2015,375000.0,2015,5,1248,26.59,Jaipur,9
Diesel,120000,Manual,2,Mahindra,Mahindra Bolero,2005,305000.0,2005,9,2523,15.96,Jaipur,19
Diesel,150000,Manual,2,Hyundai,Hyundai Verna,2012,400000.0,2012,5,1582,22.32,Jaipur,12
Diesel,150000,Manual,1,Honda,Honda Amaze,2016,400000.0,2016,5,1498,25.8,Jaipur,8
Petrol,120000,Manual,2,Hyundai,Hyundai EON,2017,229999.99999999997,2017,5,814,21.1,Jaipur,7
Petrol,20000,Manual,2,Tata,Tata Altroz,2021,725000.0,2021,5,1199,19.33,Jaipur,3
Diesel,100000,Manual,2,Toyota,Toyota Innova,2009,425000.0,2009,7,2494,12.8,Jaipur,15
Petrol,30000,Manual,1,Volkswagen,Volkswagen Vento,2014,450000.0,2014,5,1598,15.04,Jaipur,10
Diesel,120000,Manual,2,Nissan,Nissan Micra,2016,300000.0,2016,5,1461,23.08,Jaipur,8
Petrol,90000,Manual,3,Chevrolet,Chevrolet Beat,2011,160000.0,2011,5,1199,18.6,Jaipur,13
Petrol,10000,Manual,1,Maruti,Maruti Swift,2023,640000.0,2023,5,1197,22.38,Jaipur,1
Petrol,30000,Manual,1,Hyundai,Hyundai Aura,2021,675000.0,2021,5,1197,20.5,Jaipur,3
Diesel,150000,Manual,1,Renault,Renault Duster,2012,300000.0,2012,5,1461,20.45,Jaipur,12
Petrol,40000,Manual,2,Maruti,Maruti Alto 800,2015,250000.0,2015,5,796,22.74,Jaipur,9
Diesel,120000,Manual,3,Tata,Tata Zest,2017,450000.0,2017,5,1248,22.95,Jaipur,7
Petrol,60000,Manual,1,Hyundai,Hyundai EON,2017,260000.0,2017,5,814,21.1,Jaipur,7
Petrol,10000,Manual,1,Hyundai,Hyundai i20,2023,850000.0,2023,5,1197,21.0,Jaipur,1
Diesel,150000,Manual,1,Ford,Ford Ecosport,2014,450000.0,2014,5,1498,22.7,Jaipur,10
Diesel,70000,Manual,2,Chevrolet,Chevrolet Cruze,2013,380000.0,2013,5,1998,17.3,Jaipur,11
Diesel,80000,Manual,1,Honda,Honda City,2015,450000.0,2015,5,1498,26.0,Jaipur,9
Petrol,60000,Manual,1,Renault,Renault KWID,2017,300000.0,2017,5,799,25.17,Jaipur,7
Diesel,120000,Manual,1,Tata,Tata Indica,2011,225000.0,2011,5,1086,18.0,Jaipur,13
Petrol,70000,Manual,3,Maruti,Maruti Alto,2009,150000.0,2009,5,796,19.7,Jaipur,15
Petrol,90000,Manual,2,Hyundai,Hyundai i10,2012,200000.0,2012,5,1197,20.36,Jaipur,12
Petrol,40000,Manual,1,Maruti,Maruti Wagon R,2017,400000.0,2017,5,998,20.51,Jaipur,7
Petrol,70000,Automatic,1,Maruti,Maruti Wagon R,2015,350000.0,2015,5,998,20.51,Jaipur,9
Petrol,60000,Manual,1,Hyundai,Hyundai EON,2015,250000.0,2015,5,814,21.1,Jaipur,9
Petrol,80000,Manual,1,Toyota,Toyota Etios,2011,350000.0,2011,5,1496,17.6,Jaipur,13
Petrol,50000,Manual,1,Maruti,Maruti Wagon R,2012,300000.0,2012,5,998,18.9,Jaipur,12
Diesel,120000,Manual,4,Ford,Ford Figo,2011,200000.0,2011,5,1399,20.0,Jaipur,13
Diesel,150000,Manual,3,Maruti,Maruti Ritz,2009,300000.0,2009,5,1248,21.1,Jaipur,15
Diesel,120000,Manual,2,Maruti,Maruti Ritz,2013,300000.0,2013,5,1248,23.2,Jaipur,11
Petrol,40000,Manual,2,Datsun,Datsun RediGO,2020,300000.0,2020,5,799,20.71,Jaipur,4
Petrol,40000,Manual,1,Hyundai,Hyundai Venue,2021,1000000.0,2021,5,998,18.27,Jaipur,3
Petrol,70000,Manual,2,Nissan,Nissan Micra Active,2013,200000.0,2013,5,1198,19.49,Jaipur,11
Petrol,120000,Automatic,2,Honda,Honda City,2013,350000.0,2013,5,1497,16.8,Jaipur,11
Petrol,150000,Manual,2,Maruti,Maruti Zen Estilo,2010,100000.0,2010,5,998,19.0,Jaipur,14
Diesel,100000,Manual,3,Honda,Honda City,2015,500000.0,2015,5,1498,26.0,Jaipur,9
Diesel,80000,Automatic,1,Maruti,Maruti Swift Dzire,2017,700000.0,2017,5,1248,28.4,Jaipur,7
Petrol,40000,Automatic,1,Honda,Honda Amaze,2021,800000.0,2021,5,1199,18.3,Jaipur,3
Cng,30000,Manual,1,Tata,Tata Tigor,2022,819999.9999999999,2022,5,1199,26.49,Jaipur,2
Petrol,90000,Manual,1,Tata,Tata Altroz,2020,675000.0,2020,5,1199,18.53,Jaipur,4
Diesel,100000,Manual,3,Maruti,Maruti Ertiga,2019,1100000.0,2019,7,1248,25.47,Jaipur,5
Diesel,70000,Manual,1,Mahindra,Mahindra Quanto,2014,350000.0,2014,7,1493,17.21,Jaipur,10
Diesel,150000,Manual,1,Honda,Honda City,2015,500000.0,2015,5,1498,26.0,Jaipur,9
Diesel,30000,Manual,3,Mahindra,Mahindra Bolero,2013,500000.0,2013,7,2523,15.96,Jaipur,11
Petrol,40000,Manual,1,Maruti,Maruti Alto 800,2018,320000.0,2018,5,796,24.7,Jaipur,6
