Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
4.0,1.2576559807830166e-05,1.0,1,8.0,62.0,2015,421000.0,2015,5,1497,17.4,4.0,9
4.0,1.1383687176276396e-05,1.0,1,9.0,88.0,2010,193000.0,2010,5,1197,18.5,4.0,14
4.0,5e-05,1.0,1,20.0,159.0,2015,750000.0,2015,7,1373,16.02,4.0,9
4.0,1.8181818181818182e-05,1.0,1,30.0,283.0,2015,599000.0,2015,5,1390,14.69,4.0,9
4.0,1.6666666666666667e-05,1.0,2,17.0,129.0,2020,470000.0,2020,6,1198,18.15,4.0,4
4.0,2.1194074136871332e-05,1.0,1,8.0,60.0,2014,335000.0,2014,5,1198,19.4,4.0,10
1.0,6.666666666666667e-06,1.0,1,29.0,274.0,2015,1050000.0,2015,7,2494,12.99,4.0,9
1.0,2.409058058299205e-05,0.0,2,21.0,193.0,2015,2199000.0,2015,5,2143,14.21,4.0,9
1.0,1.8315018315018315e-05,1.0,1,9.0,74.0,2017,843000.0,2017,5,1582,22.54,4.0,7
4.0,0.00025,1.0,1,26.0,233.0,2022,650000.0,2022,7,999,20.0,4.0,2
4.0,1.4285714285714285e-05,1.0,1,2.0,31.0,2015,180000.0,2015,5,1199,18.2,4.0,9
4.0,3.346496218459273e-05,1.0,1,20.0,176.0,2021,673000.0,2021,5,1462,17.03,4.0,3
4.0,1.8078605777922408e-05,1.0,1,29.0,269.0,2011,198000.0,2011,5,1086,18.3,4.0,13
1.0,1.4492753623188405e-05,1.0,1,9.0,84.0,2013,250000.0,2013,5,1582,22.32,4.0,11
4.0,2.4058703235895585e-05,1.0,2,20.0,174.0,2015,338000.0,2016,5,1197,22.41,4.0,9
4.0,2.1448181194234728e-05,1.0,2,9.0,88.0,2011,198000.0,2011,5,1197,18.5,4.0,13
1.0,1.7758204290382156e-05,0.0,1,13.0,105.0,2021,1400000.0,2021,5,1493,18.0,4.0,3
4.0,4.3572984749455335e-05,1.0,1,20.0,149.0,2019,283000.0,2019,5,796,22.05,4.0,5
4.0,2.380952380952381e-05,1.0,2,9.0,87.0,2014,214000.0,2014,5,1086,19.81,4.0,10
4.0,3.826286588865506e-05,1.0,1,9.0,73.0,2014,215000.0,2014,5,814,21.1,4.0,10
4.0,4.781714722899632e-05,1.0,1,30.0,285.0,2020,749000.0,2020,5,999,18.78,4.0,4
4.0,7.142857142857143e-05,1.0,2,9.0,73.0,2013,185000.0,2013,5,814,21.1,4.0,11
4.0,0.0003333333333333333,1.0,1,20.0,170.0,2020,421000.0,2020,5,998,24.76,4.0,4
1.0,1.9230029614245606e-05,1.0,1,20.0,151.0,2018,465000.00000000006,2018,5,1248,27.39,4.0,6
4.0,1.6666666666666667e-05,1.0,2,9.0,88.0,2010,200000.0,2010,5,1197,18.5,4.0,14
1.0,2e-05,1.0,1,13.0,105.0,2021,1321000.0,2021,5,1493,20.8,4.0,3
4.0,1.694915254237288e-05,1.0,1,29.0,266.0,2014,450000.0,2014,5,1798,14.28,4.0,10
1.0,6.666666666666667e-05,1.0,1,13.0,106.0,2022,1199000.0,2022,5,1493,14.0,4.0,2
4.0,4.465681239673112e-05,1.0,2,9.0,73.0,2014,210000.0,2014,5,814,21.1,4.0,10
1.0,1.8697530056279567e-05,1.0,1,8.0,58.0,2016,345000.0,2016,5,1498,25.8,4.0,8
4.0,2.0408163265306123e-05,0.0,1,8.0,67.0,2011,421000.0,2011,5,2354,11.7,4.0,13
4.0,2.6028110359187923e-05,1.0,1,20.0,150.0,2011,171000.0,2011,5,998,24.39,4.0,13
4.0,1.6505735743170752e-05,1.0,1,9.0,87.0,2010,172000.0,2010,5,1197,20.36,4.0,14
4.0,7.807010695604653e-05,0.0,1,21.0,193.0,2021,6600000.0,2021,5,1991,15.0,4.0,3
1.0,2.6850683349891256e-05,0.0,1,27.0,239.0,2019,794000.0,2019,5,1498,21.72,4.0,5
4.0,3.876570010854396e-05,1.0,1,29.0,278.0,2022,881000.0,2022,5,1462,17.03,4.0,2
1.0,2.9411764705882354e-05,1.0,1,29.0,275.0,2018,1735000.0000000002,2018,8,2393,13.68,4.0,6
4.0,3.365077228522395e-05,0.0,1,9.0,83.0,2019,852999.9999999999,2019,5,998,18.15,4.0,5
4.0,2.380952380952381e-05,1.0,1,24.0,218.0,2018,325000.0,2018,5,1198,19.49,4.0,6
4.0,4.0941658137154556e-05,1.0,1,20.0,178.0,2014,284000.0,2014,5,998,20.51,4.0,10
4.0,6.981777560566921e-05,0.0,1,27.0,239.0,2020,936000.0,2021,5,999,16.24,4.0,4
1.0,0.00010309278350515464,1.0,1,17.0,137.0,2019,800000.0,2019,7,1493,18.49,4.0,5
4.0,2e-05,1.0,2,9.0,84.0,2011,250000.0,2011,5,1591,17.01,4.0,13
4.0,1.957062058437873e-05,0.0,1,8.0,62.0,2017,650000.0,2017,5,1497,18.0,4.0,7
4.0,1.6666666666666667e-05,1.0,2,9.0,87.0,2010,165000.0,2010,5,1086,19.81,4.0,14
4.0,4.2222597534200305e-05,1.0,1,20.0,174.0,2022,850000.0,2022,5,1197,22.41,4.0,2
4.0,2.5e-05,1.0,1,9.0,87.0,2009,161000.0,2009,5,1086,19.81,4.0,15
1.0,1.6666111129629014e-05,0.0,1,21.0,198.0,2017,2750000.0,2017,5,2143,17.9,4.0,7
4.0,2.564102564102564e-05,1.0,1,8.0,59.0,2018,795000.0,2018,7,1497,15.4,4.0,6
4.0,2.5e-05,1.0,1,20.0,159.0,2020,900000.0,2020,7,1462,19.01,4.0,4
1.0,6.249609399412537e-05,0.0,1,31.0,296.0,2017,1800000.0,2017,5,1969,16.8,4.0,7
4.0,1.9607843137254903e-05,1.0,2,9.0,84.0,2014,361000.0,2014,5,1591,17.01,4.0,10
4.0,9.859016070196194e-05,1.0,1,20.0,177.0,2021,509999.99999999994,2021,5,998,21.79,4.0,3
4.0,1.8636897329332613e-05,1.0,2,20.0,170.0,2019,415000.00000000006,2020,5,998,21.7,4.0,5
4.0,1.129535083359689e-05,1.0,1,20.0,154.0,2014,266000.0,2014,5,998,25.24,4.0,10
4.0,1.6666666666666667e-05,1.0,1,20.0,177.0,2013,150000.0,2013,5,998,20.51,4.0,11
4.0,8.292561572269674e-05,1.0,1,27.0,236.0,2021,1375000.0,2021,5,999,19.2,4.0,3
4.0,0.0001,1.0,1,28.0,259.0,2021,520000.0,2021,5,1199,19.01,4.0,3
1.0,2.1276595744680852e-05,1.0,1,17.0,133.0,2018,925000.0,2018,9,2523,15.4,4.0,6
1.0,5e-05,1.0,1,26.0,226.0,2018,650000.0,2018,5,1461,19.6,4.0,6
4.0,2.7027027027027027e-05,1.0,1,20.0,174.0,2013,285000.0,2013,5,1197,19.1,4.0,11
4.0,0.0001050420168067227,1.0,1,9.0,77.0,2022,728000.0,2022,5,1197,20.7,4.0,2
4.0,1e-05,1.0,1,2.0,31.0,2016,210000.0,2016,5,1199,18.2,4.0,8
0.0,4.429286441954201e-05,1.0,1,9.0,79.0,2022,535000.0,2022,5,1086,30.48,4.0,2
4.0,0.00010098969905069682,1.0,1,9.0,88.0,2021,824000.0,2021,5,998,20.0,4.0,3
4.0,1.4285714285714285e-05,1.0,1,6.0,49.0,2016,500000.0,2016,5,1497,17.0,4.0,8
4.0,4.974876871797423e-05,1.0,1,9.0,76.0,2020,526000.0,2020,5,1197,18.9,4.0,4
4.0,8.333333333333334e-06,1.0,1,27.0,234.0,2011,180000.0,2011,5,1198,16.25,4.0,13
4.0,6.553938917289291e-05,1.0,1,28.0,254.0,2021,969999.9999999999,2021,5,1199,17.33,4.0,3
4.0,2.7474791878451522e-05,0.0,1,9.0,83.0,2020,951000.0,2020,5,998,18.15,4.0,4
1.0,1.923076923076923e-05,0.0,1,1.0,14.0,2012,975000.0,2012,5,1995,16.07,4.0,12
1.0,1.926782273603083e-05,0.0,1,21.0,197.0,2019,2250000.0,2019,5,2143,17.9,4.0,5
4.0,1.4285714285714285e-05,0.0,1,8.0,62.0,2017,750000.0,2017,5,1497,18.0,4.0,7
4.0,0.0001,0.0,1,12.0,99.0,2022,2650000.0,2022,5,1368,14.1,4.0,2
1.0,3.3333333333333335e-05,0.0,1,1.0,20.0,2016,1950000.0,2016,5,1995,17.05,4.0,8
4.0,4.291292966570828e-05,1.0,2,9.0,72.0,2019,930000.0000000001,2019,5,1591,13.0,4.0,5
4.0,3.3333333333333335e-05,0.0,2,16.0,119.0,2020,1499000.0,2020,5,1451,13.96,4.0,4
1.0,1.4285714285714285e-05,1.0,2,17.0,142.0,2017,850000.0,2017,7,2179,16.0,4.0,7
4.0,2e-05,1.0,2,9.0,72.0,2019,1019999.9999999999,2019,5,1591,13.0,4.0,5
4.0,8.829242450997704e-05,1.0,1,20.0,173.0,2019,614000.0,2019,5,1197,21.21,4.0,5
4.0,4.235672836630099e-05,1.0,1,20.0,173.0,2020,630000.0,2020,5,1197,21.21,4.0,4
4.0,3.3333333333333335e-05,1.0,2,20.0,154.0,2016,320000.0,2016,5,998,23.1,4.0,8
4.0,1.651991475723985e-05,1.0,1,9.0,80.0,2014,241000.0,2014,5,1086,17.92,4.0,10
4.0,2.158521844241064e-05,1.0,1,20.0,157.0,2016,513000.0,2016,5,1373,20.73,4.0,8
4.0,1.6666666666666667e-05,0.0,1,16.0,120.0,2020,1550000.0,2020,6,1451,11.67,4.0,4
4.0,3.1501023783272954e-05,0.0,1,9.0,83.0,2019,1006000.0,2019,5,998,18.15,4.0,5
1.0,1.2711648955102456e-05,0.0,3,29.0,270.0,2012,1075000.0,2012,7,2982,12.55,4.0,12
4.0,0.00032102728731942215,1.0,1,26.0,229.0,2021,718000.0,2021,5,999,19.17,4.0,3
4.0,0.00011185682326621924,0.0,1,20.0,154.0,2022,635000.0,2022,5,998,26.0,4.0,2
4.0,0.0001,1.0,1,9.0,76.0,2015,475000.0,2015,5,1197,18.9,4.0,9
4.0,2.5e-05,1.0,3,9.0,85.0,2014,305000.0,2014,5,1197,19.1,4.0,10
4.0,2.1904845351791818e-05,1.0,1,8.0,62.0,2018,755000.0,2020,5,1497,17.8,4.0,6
4.0,3.3333333333333335e-05,1.0,1,20.0,157.0,2019,800000.0,2019,5,1462,21.56,4.0,5
4.0,1.1760140180870956e-05,0.0,4,11.0,98.0,2015,1800000.0,2015,5,1999,9.4,4.0,9
4.0,3.3333333333333335e-05,1.0,1,9.0,76.0,2017,450000.0,2017,5,1197,18.9,4.0,7
4.0,1.4285714285714285e-05,1.0,1,9.0,88.0,2011,290000.0,2011,5,1197,18.5,4.0,13
4.0,5.8139534883720933e-05,1.0,1,20.0,173.0,2019,580000.0,2019,5,1197,22.0,4.0,5
4.0,5.477951246233908e-05,1.0,1,8.0,62.0,2015,600000.0,2015,5,1497,17.4,4.0,9
4.0,1.25e-05,1.0,2,29.0,266.0,2015,595000.0,2015,5,1798,14.28,4.0,9
4.0,0.00015629884338855892,1.0,1,20.0,154.0,2022,546000.0,2022,5,998,25.24,4.0,2
4.0,2.1863180218194538e-05,0.0,1,9.0,77.0,2020,588000.0,2020,5,1197,20.7,4.0,4
1.0,2.173913043478261e-05,1.0,1,29.0,270.0,2016,2300000.0,2016,7,2982,12.55,4.0,8
4.0,2.8365575537527657e-05,1.0,1,8.0,59.0,2016,499000.0,2016,7,1497,15.4,4.0,8
4.0,2.419315817486815e-05,1.0,1,29.0,280.0,2018,623000.0,2018,5,1496,17.1,4.0,6
4.0,1.9431436177447877e-05,1.0,1,8.0,60.0,2014,300000.0,2014,5,1198,19.4,4.0,10
4.0,3.3923604043693604e-05,1.0,1,20.0,149.0,2019,338000.0,2019,5,796,24.7,4.0,5
1.0,1.1750743234509583e-05,1.0,1,29.0,275.0,2019,1750000.0,2019,7,2393,13.68,4.0,5
4.0,0.00014486455164421265,1.0,1,20.0,170.0,2022,443000.0,2022,5,998,21.7,4.0,2
4.0,1.7360508315683483e-05,1.0,2,9.0,87.0,2013,213000.0,2013,5,1197,20.36,4.0,11
1.0,1.9213403270121236e-05,0.0,2,25.0,224.0,2013,3150000.0,2013,4,4806,7.5,4.0,11
1.0,1.3938836385938502e-05,0.0,1,21.0,200.0,2017,3700000.0,2017,5,2143,17.9,4.0,7
4.0,0.002421307506053269,0.0,1,31.0,298.0,2023,4450000.0,2023,5,1969,12.18,4.0,1
4.0,0.0001,1.0,1,20.0,149.0,2015,234000.0,2015,5,796,22.74,4.0,9
4.0,2e-05,1.0,1,9.0,87.0,2009,140000.0,2009,5,1086,19.81,4.0,15
4.0,5.555555555555556e-05,0.0,1,20.0,151.0,2018,534000.0,2018,5,1197,21.4,4.0,6
4.0,3.125e-05,0.0,1,20.0,177.0,2018,380000.0,2018,5,998,20.51,4.0,6
1.0,2.380952380952381e-05,1.0,1,6.0,49.0,2018,565000.0,2018,5,1498,23.0,4.0,6
4.0,2.2222222222222223e-05,1.0,1,8.0,62.0,2014,381000.0,2014,5,1497,17.4,4.0,10
4.0,3.4482758620689657e-05,0.0,1,8.0,62.0,2018,749000.0,2018,5,1498,18.4,4.0,6
4.0,5.082592121982211e-05,1.0,2,20.0,159.0,2012,426000.0,2012,7,1462,20.51,4.0,12
4.0,4.9072529198154875e-05,0.0,1,9.0,88.0,2021,877000.0,2021,5,998,20.28,4.0,3
4.0,0.0001,0.0,1,27.0,236.0,2022,1400000.0,2022,5,999,17.2,4.0,2
4.0,2.968856693287415e-05,1.0,1,9.0,87.0,2015,335000.0,2016,5,1086,19.81,4.0,9
4.0,5.400151204233719e-05,1.0,1,20.0,170.0,2021,413999.99999999994,2021,5,998,21.7,4.0,3
4.0,2.777777777777778e-05,1.0,1,20.0,177.0,2016,321000.0,2016,5,998,18.9,4.0,8
4.0,3.24770225065766e-05,1.0,2,20.0,150.0,2019,323000.0,2019,5,998,23.95,4.0,5
4.0,5.555555555555556e-05,1.0,1,20.0,159.0,2021,925000.0,2021,7,1462,19.01,4.0,3
4.0,6.92185228767218e-05,1.0,1,20.0,149.0,2020,345000.0,2020,5,796,22.05,4.0,4
4.0,5.00225101295583e-05,1.0,2,9.0,76.0,2019,454000.0,2019,5,1197,18.9,4.0,5
4.0,4.1666666666666665e-05,1.0,1,9.0,73.0,2016,259000.0,2016,5,814,21.1,4.0,8
1.0,2.4390243902439026e-05,1.0,1,17.0,122.0,2019,675000.0,2019,7,2523,15.96,4.0,5
1.0,2.2222222222222223e-05,1.0,1,0.0,7.0,2015,1095000.0,2016,5,1968,17.32,4.0,9
4.0,9.826078412105728e-05,0.0,1,9.0,70.0,2021,1875000.0,2021,7,1999,14.2,4.0,3
4.0,2.8213519918745063e-05,1.0,1,9.0,76.0,2013,325000.0,2013,5,1197,18.9,4.0,11
4.0,2.857142857142857e-05,1.0,1,9.0,76.0,2017,415000.00000000006,2017,5,1197,18.9,4.0,7
1.0,2.5e-05,1.0,1,29.0,275.0,2019,1695000.0,2019,7,2393,13.68,4.0,5
1.0,2.039151712887439e-05,1.0,1,9.0,76.0,2016,365000.0,2016,5,1120,24.0,4.0,8
4.0,2.018326403746014e-05,1.0,1,20.0,150.0,2019,333000.0,2019,5,998,23.95,4.0,5
4.0,2.5841128740503384e-05,1.0,1,20.0,174.0,2014,405999.99999999994,2015,5,1197,22.41,4.0,10
4.0,3.047479734259767e-05,1.0,1,8.0,62.0,2018,675000.0,2019,5,1497,17.4,4.0,6
4.0,6.829668078131402e-05,1.0,1,9.0,85.0,2015,329000.0,2015,5,1197,19.1,4.0,9
4.0,2.991414639983248e-05,1.0,1,20.0,149.0,2017,279000.0,2017,5,796,24.7,4.0,7
4.0,2.7436347673397717e-05,1.0,2,9.0,81.0,2012,299000.0,2012,5,2359,13.44,4.0,12
4.0,3.253196265330687e-05,1.0,1,9.0,77.0,2022,622000.0,2022,5,1197,20.7,4.0,2
4.0,4.694835680751174e-05,1.0,1,9.0,88.0,2021,798000.0,2021,5,1197,21.0,4.0,3
4.0,7.427764985515858e-05,1.0,1,9.0,77.0,2020,618000.0,2020,5,1197,20.7,4.0,4
4.0,6.461200491051237e-05,0.0,1,20.0,170.0,2019,430999.99999999994,2019,5,998,21.7,4.0,5
4.0,3.0303030303030302e-05,0.0,1,20.0,177.0,2018,415000.00000000006,2018,5,998,20.51,4.0,6
4.0,2e-05,1.0,2,9.0,87.0,2010,180000.0,2010,5,1197,20.36,4.0,14
4.0,6.342762907522517e-05,0.0,1,0.0,6.0,2021,3700000.0,2021,5,1984,19.0,4.0,3
1.0,3.460806367883717e-05,0.0,1,9.0,70.0,2021,1675000.0,2021,6,1493,18.1,4.0,3
4.0,0.0001,1.0,1,20.0,151.0,2019,620000.0,2019,5,1197,21.4,4.0,5
1.0,2e-05,1.0,1,30.0,290.0,2015,380000.0,2015,5,1498,20.34,4.0,9
1.0,1.4285714285714285e-05,0.0,2,17.0,142.0,2016,840000.0,2016,7,1997,16.0,4.0,8
1.0,4.065040650406504e-05,0.0,1,21.0,190.0,2020,3500000.0,2020,5,1950,12.6,4.0,4
1.0,9.336196433572963e-05,1.0,1,17.0,139.0,2023,1550000.0,2023,4,2184,15.2,4.0,1
4.0,1.1111111111111112e-05,1.0,1,20.0,159.0,2018,600000.0,2018,7,1373,17.5,4.0,6
4.0,5.0730519480519484e-05,1.0,1,9.0,83.0,2020,868000.0,2020,5,998,18.27,4.0,4
4.0,3.1474254060178776e-05,0.0,1,8.0,62.0,2019,917000.0,2019,5,1497,18.0,4.0,5
1.0,6.666666666666667e-06,1.0,1,7.0,0.0,2013,100000.0,2013,5,1995,12.8,4.0,11
4.0,3.220093382708099e-05,1.0,1,9.0,84.0,2019,867000.0,2019,5,1591,17.0,4.0,5
4.0,3.891807744697412e-05,1.0,1,26.0,226.0,2021,827000.0,2021,5,1498,16.42,4.0,3
4.0,5e-05,1.0,1,20.0,170.0,2021,420000.0,2021,5,998,21.7,4.0,3
1.0,4.135478268061701e-05,1.0,1,17.0,141.0,2019,942000.0,2019,5,1497,20.0,4.0,5
1.0,1.4285714285714285e-05,0.0,1,13.0,105.0,2020,1300000.0,2020,5,1493,18.0,4.0,4
4.0,2.3272050267628578e-05,1.0,1,26.0,226.0,2020,803999.9999999999,2020,5,1498,16.42,4.0,4
4.0,7.973845785822502e-05,1.0,2,20.0,148.0,2012,179000.0,2012,5,796,19.7,4.0,12
4.0,0.0001,1.0,1,9.0,88.0,2019,550000.0,2019,5,1197,18.6,4.0,5
4.0,0.0001,1.0,2,9.0,77.0,2021,650000.0,2021,5,1197,20.7,4.0,3
4.0,2.0073468896159946e-05,1.0,1,8.0,62.0,2015,449000.0,2015,5,1497,16.8,4.0,9
4.0,3.3333333333333335e-05,1.0,2,26.0,228.0,2016,250000.0,2016,5,999,23.01,4.0,8
4.0,0.0001,1.0,2,28.0,254.0,2022,821000.0000000001,2022,5,1199,17.33,4.0,2
1.0,5e-05,1.0,1,9.0,76.0,2013,300000.0,2013,5,1120,24.0,4.0,11
1.0,1.25e-05,1.0,2,17.0,142.0,2015,700000.0,2015,7,1997,16.0,4.0,9
1.0,1.4285714285714285e-05,1.0,2,9.0,85.0,2014,280000.0,2014,5,1120,24.4,4.0,10
4.0,0.00015755475027572083,1.0,1,20.0,173.0,2020,663000.0,2021,5,1197,21.21,4.0,4
4.0,5.1448268765756035e-05,0.0,2,20.0,166.0,2019,559000.0,2019,5,1197,20.89,4.0,5
1.0,1.6323332571577813e-05,1.0,1,20.0,173.0,2019,500000.0,2019,5,1248,28.4,4.0,5
4.0,0.00016504373659019642,1.0,1,28.0,254.0,2021,934000.0,2021,5,1199,17.33,4.0,3
1.0,0.00010948105977665864,1.0,1,28.0,243.0,2022,914000.0,2022,5,1497,23.64,4.0,2
4.0,4.3305040706738266e-05,1.0,1,20.0,151.0,2022,840000.0,2022,5,1197,21.4,4.0,2
1.0,2.9466364145328107e-05,1.0,1,28.0,243.0,2020,684000.0,2020,5,1497,23.64,4.0,4
4.0,5e-05,1.0,1,20.0,157.0,2015,524000.0,2015,5,1373,20.73,4.0,9
4.0,2.0352505393413928e-05,1.0,1,29.0,269.0,2017,442000.0,2017,5,1197,17.71,4.0,7
4.0,1.3908205841446454e-05,1.0,2,20.0,169.0,2010,192000.0,2010,5,1197,21.1,4.0,14
4.0,5e-05,1.0,1,20.0,177.0,2020,580000.0,2020,5,998,21.79,4.0,4
1.0,5e-05,0.0,1,1.0,17.0,2019,3800000.0,2019,5,1995,18.12,4.0,5
4.0,0.0001,0.0,1,8.0,58.0,2021,828999.9999999999,2021,5,1199,18.3,4.0,3
1.0,4.477077363896848e-05,0.0,1,6.0,50.0,2017,2649000.0,2017,7,3198,10.91,4.0,7
1.0,3.3333333333333335e-05,0.0,1,1.0,20.0,2016,1950000.0,2016,5,1995,20.68,4.0,8
4.0,0.0001,1.0,2,9.0,88.0,2019,600000.0,2019,5,1197,18.6,4.0,5
4.0,2.0667989417989417e-05,1.0,1,8.0,62.0,2019,775000.0,2019,5,1497,17.4,4.0,5
4.0,3.125e-05,0.0,1,16.0,119.0,2019,1365000.0,2019,5,1451,13.96,4.0,5
4.0,5e-05,1.0,1,27.0,239.0,2020,850000.0,2020,5,1598,14.3,4.0,4
4.0,1.7849811684486728e-05,1.0,1,29.0,267.0,2015,434999.99999999994,2015,5,1496,16.78,4.0,9
1.0,1.643655489809336e-05,1.0,2,9.0,74.0,2019,956000.0,2019,5,1582,22.54,4.0,5
4.0,5.2675937631689846e-05,0.0,1,24.0,217.0,2017,430999.99999999994,2017,5,1198,19.34,4.0,7
4.0,2e-05,1.0,1,20.0,159.0,2014,575000.0,2014,7,1373,16.02,4.0,10
1.0,8.682590537712832e-06,1.0,1,28.0,263.0,2017,432000.0,2017,5,1248,22.95,4.0,7
4.0,3.8093786903356064e-05,1.0,1,20.0,150.0,2014,254999.99999999997,2014,5,998,20.92,4.0,10
1.0,2.8011204481792718e-05,0.0,2,21.0,197.0,2015,1675000.0,2015,5,2143,17.9,4.0,9
4.0,0.00016051364365971107,0.0,2,20.0,170.0,2021,479000.0,2021,5,998,21.7,4.0,3
4.0,3.3333333333333335e-05,1.0,1,28.0,254.0,2020,763000.0,2020,5,1199,17.33,4.0,4
4.0,3.963849690819724e-05,0.0,1,8.0,58.0,2022,846000.0000000001,2022,5,1199,18.3,4.0,2
4.0,2.1405484085022582e-05,1.0,1,9.0,72.0,2019,999000.0,2019,5,1591,15.8,4.0,5
4.0,5e-05,1.0,1,9.0,87.0,2013,280000.0,2013,5,1197,20.36,4.0,11
4.0,8.333333333333334e-06,0.0,1,20.0,159.0,2018,775000.0,2018,7,1462,18.69,4.0,6
1.0,1.5384615384615384e-05,1.0,1,27.0,239.0,2014,350000.0,2014,5,1598,20.5,4.0,10
4.0,1.0989010989010989e-05,1.0,1,8.0,58.0,2018,445000.0,2018,5,1199,19.5,4.0,6
4.0,2.2222222222222223e-05,1.0,1,9.0,89.0,2017,500000.0,2017,5,1197,17.19,4.0,7
4.0,3.3333333333333335e-05,0.0,1,21.0,188.0,2016,210000.0,2016,2,3982,12.65,4.0,8
4.0,3.3333333333333335e-05,1.0,1,20.0,157.0,2019,825000.0,2019,5,1462,21.56,4.0,5
4.0,1.6666666666666667e-05,1.0,1,20.0,151.0,2017,509999.99999999994,2017,5,1197,21.4,4.0,7
4.0,1.785714285714286e-05,1.0,1,29.0,267.0,2014,325000.0,2014,5,1496,16.78,4.0,10
4.0,1.83759348756868e-05,1.0,1,9.0,84.0,2016,500000.0,2016,5,1591,17.01,4.0,8
4.0,4.396377385034731e-05,0.0,1,26.0,233.0,2020,640000.0,2020,7,999,18.2,4.0,4
4.0,0.00018570102135561745,1.0,1,20.0,149.0,2020,334000.0,2020,5,796,22.05,4.0,4
1.0,2.4767801857585138e-05,0.0,1,0.0,4.0,2014,1250000.0,2014,5,1968,17.68,4.0,10
4.0,9.227646027498385e-05,0.0,1,9.0,88.0,2020,774000.0,2021,5,998,20.28,4.0,4
4.0,0.00022119000221190003,1.0,1,20.0,149.0,2020,326000.0,2020,5,796,22.05,4.0,4
1.0,3.847633705271258e-05,0.0,2,1.0,14.0,2019,2400000.0,2019,5,1995,22.69,4.0,5
4.0,0.00014695077149155033,1.0,1,20.0,174.0,2021,634000.0,2021,5,1197,22.41,4.0,3
1.0,2.1276595744680852e-05,0.0,1,21.0,190.0,2011,825000.0,2011,5,2143,14.94,4.0,13
4.0,4.2135423250326547e-05,0.0,1,20.0,170.0,2021,458000.0,2021,5,998,21.7,4.0,3
4.0,0.00010556317956296844,1.0,1,20.0,170.0,2021,413999.99999999994,2021,5,998,21.7,4.0,3
1.0,6.666666666666667e-06,1.0,1,26.0,226.0,2013,310000.0,2013,5,1461,19.01,4.0,11
4.0,1.4285714285714285e-05,0.0,2,9.0,85.0,2015,450000.0,2015,5,1197,16.9,4.0,9
1.0,2.6178010471204188e-05,0.0,2,31.0,299.0,2019,4495000.0,2021,5,1969,11.2,4.0,5
1.0,1.312559885544778e-05,0.0,1,17.0,121.0,2020,2025000.0,2020,7,2157,12.05,4.0,4
1.0,2.5e-05,0.0,1,1.0,21.0,2016,2460000.0,2016,5,2993,16.55,4.0,8
4.0,1.118593257119846e-05,0.0,3,8.0,67.0,2008,500000.0,2008,5,2354,11.7,4.0,16
4.0,2e-05,1.0,1,9.0,84.0,2018,900000.0,2018,5,1591,17.0,4.0,6
4.0,1.4285714285714285e-05,0.0,3,29.0,264.0,2014,1200000.0,2014,5,2494,19.16,4.0,10
1.0,2.7027027027027027e-05,1.0,1,17.0,137.0,2017,400000.0,2017,7,1493,18.49,4.0,7
4.0,2.380952380952381e-05,1.0,2,6.0,53.0,2011,149000.0,2011,5,1196,15.6,4.0,13
4.0,5.156765676567657e-05,0.0,1,20.0,150.0,2016,324000.0,2016,5,998,23.95,4.0,8
4.0,0.00010501995379122033,1.0,1,20.0,149.0,2021,356000.0,2021,5,796,22.05,4.0,3
4.0,3.462603878116344e-05,1.0,1,8.0,58.0,2014,295000.0,2014,5,1198,18.0,4.0,10
4.0,5.2623270009998424e-05,1.0,1,2.0,26.0,2016,229999.99999999997,2016,5,1199,18.6,4.0,8
4.0,3.5299516396625366e-05,1.0,1,20.0,149.0,2016,268000.0,2016,5,796,22.74,4.0,8
4.0,0.0001072271070126528,1.0,1,9.0,88.0,2022,690000.0,2022,5,1197,21.0,4.0,2
4.0,2.101546738399462e-05,1.0,1,20.0,173.0,2020,549000.0,2020,5,1197,21.21,4.0,4
4.0,0.0001,1.0,2,13.0,105.0,2022,1600000.0,2022,5,1353,16.5,4.0,2
4.0,4.1630240206485995e-05,1.0,1,9.0,76.0,2019,487000.0,2019,5,1197,18.9,4.0,5
4.0,2.2678822515534993e-05,1.0,2,20.0,150.0,2019,302000.0,2019,5,998,23.95,4.0,5
1.0,2.2169508058616178e-05,0.0,1,12.0,99.0,2020,1750000.0,2020,5,1956,17.1,4.0,4
4.0,0.00010559662090813094,0.0,1,20.0,174.0,2015,425000.0,2015,5,1197,18.5,4.0,9
1.0,8e-06,1.0,1,29.0,274.0,2007,284000.0,2007,8,2494,12.99,4.0,17
4.0,0.00014285714285714287,1.0,1,20.0,170.0,2021,430000.0,2021,5,998,21.7,4.0,3
1.0,1.3698630136986302e-05,1.0,1,20.0,151.0,2018,445000.0,2018,5,1248,27.39,4.0,6
4.0,9.09090909090909e-05,1.0,1,20.0,153.0,2022,1199000.0,2022,5,1462,19.89,4.0,2
4.0,3.3333333333333335e-05,1.0,1,9.0,87.0,2010,170000.0,2010,5,1197,20.36,4.0,14
1.0,2.8169014084507043e-05,1.0,1,24.0,220.0,2013,350000.0,2013,5,1461,20.45,4.0,11
4.0,0.0001,0.0,1,20.0,173.0,2019,525000.0,2019,5,1197,22.0,4.0,5
